Id,X,Y,Rotation
1,16000,2200,270
1,34600,2200,270
1,37800,2200,270
1,0,4400,270
1,33000,4400,270
1,11500,6600,270
1,17900,6600,270
1,21100,6600,270
1,22700,6600,270
1,25900,6600,270
1,5100,8800,270
1,6700,8800,270
1,8300,8800,270
1,9900,8800,270
1,14700,7700,270
1,20400,8800,270
1,29100,9000,270
1,30700,9000,270
1,8300,11000,270
1,19500,11000,270
1,22700,11000,270
1,25900,11000,270
1,34900,11000,270
1,11500,13200,270
1,13100,13200,270
1,16300,13200,270
1,24300,13200,270
1,25900,13200,270
1,5800,15400,270
1,11500,15400,270
1,14700,15400,270
1,18800,15400,270
1,21100,15400,270
1,22700,15400,270
1,34900,15400,270
1,5100,17600,270
1,20700,15400,0
1,22900,15400,0
1,25100,17600,270
1,29200,17600,270
1,34700,17600,270
1,0,19800,270
1,4800,19800,270
1,6400,19800,270
1,8000,19800,270
1,9600,19800,270
1,11200,19800,270
1,24000,19800,270
1,25600,19800,270
1,1600,22000,270
1,3200,22000,270
1,24000,22000,270
1,29000,22000,270
1,32000,22000,270
1,33600,22000,270
1,38400,22000,270
1,8000,24200,270
1,24000,24200,270
1,25600,24200,270
1,33600,24200,270
1,35200,24200,270
1,36800,24200,270
1,13000,26400,270
1,16200,26400,270
1,21000,26200,270
1,23500,26400,270
1,27400,26400,270
1,29000,26400,270
1,32200,26400,270
1,3200,28600,270
1,4800,28600,270
1,29000,28600,270
1,700,30800,270
1,2300,30800,270
1,13000,30800,270
1,17800,30800,270
1,21000,30800,270
1,22600,30800,270
1,25800,30800,270
1,30600,30800,270
1,3200,33000,270
1,6400,33000,270
1,21000,33000,270
1,24200,33000,270
1,32200,34000,270
1,35400,33000,270
1,37000,33000,270
1,12800,35200,270
1,19200,35200,270
1,25800,36500,270
1,28800,35200,270
1,35200,36500,270
1,4800,35200,0
1,7000,35200,0
1,9200,35200,0
1,13600,35200,0
1,18000,37400,270
1,19600,37400,270
1,37000,37400,270
1,17000,39600,270
1,20200,39600,270
1,8300,13200,90
1,24200,30800,270
1,6400,19800,90
1,33600,22000,90
1,12400,8800,90
1,40000,37400,90
1,13000,33000,180
1,16200,30800,90
1,25800,34300,90
1,33100,17600,90
1,4100,37400,90
1,1600,39600,270
1,3500,13200,270
1,4800,28600,90
1,39500,30800,90
1,8000,22000,90
1,31600,3000,90
1,34700,19800,270
1,25800,33000,270
1,16900,19800,90
1,38400,35200,270
1,16300,15400,0
1,27400,28600,180
1,9600,35200,270
1,36400,6600,90
1,27200,19800,270
1,9200,4400,90
1,5100,13200,90
1,17000,17600,90
1,700,35200,270
1,32900,34300,90
1,12400,11000,270
1,18700,24000,90
1,2400,2200,180
1,5100,6600,90
1,1600,22000,90
1,32900,28600,270
1,26900,13200,90
1,17600,33000,90
1,25900,8800,180
1,5700,24200,90
1,39300,22000,90
1,17200,8800,90
1,19500,13200,270
1,39500,35200,90
1,15100,35200,270
1,15300,22000,90
1,23600,6600,90
1,28400,9800,90
1,13700,22000,90
1,21900,26200,90
1,1600,37400,270
1,9900,15400,270
1,32900,34000,0
1,3200,37400,270
1,34000,15400,90
1,19500,37400,90
1,21000,2200,90
1,30600,28600,90
1,23300,33000,90
1,34600,8800,90
1,11400,6600,180
1,33800,28600,90
1,28300,33000,90
1,5500,24200,270
1,17200,6600,90
1,6000,11000,270
1,1600,19800,90
1,3200,33000,90
1,38500,17600,180
1,18700,28600,270
1,9900,17600,270
1,13100,5200,270
1,12100,22000,90
1,34600,13200,90
1,3200,17600,90
1,27200,24200,90
1,10500,33000,180
1,0,28600,270
1,27500,6600,270
1,33800,30800,270
1,11500,5000,180
1,27400,24200,270
1,32000,19800,90
1,5100,15400,90
1,1600,24200,270
1,3200,35200,270
1,16200,30800,270
1,6000,11000,90
1,16000,3300,90
1,21100,11000,270
1,20400,6600,90
1,24300,6600,270
