Id,X,Y,Rotation
8,3600,5000,270
8,25200,5000,270
8,12000,10000,270
8,12000,15000,270
8,5400,27500,270
8,23100,32500,270
8,13600,17500,270
8,22000,12500,270
8,33800,7500,90
8,5400,5000,270
8,15400,5000,90
8,12600,27500,270
8,21800,17500,270
8,10000,22500,90
8,29500,27500,90
8,37100,35000,270
8,15400,25000,90
8,23800,7500,270
8,17200,0,90
8,3600,25000,270
8,34200,40000,270
8,10800,5000,90
8,5400,20000,270
8,12600,27500,180
8,16650,15000,270
8,8200,0,90
8,37400,22500,180
8,37400,20000,0
8,3600,15000,90
8,34200,2500,90
8,5400,22500,270
8,37400,22800,0
8,14800,12500,90
8,8250,28000,270
8,39900,20000,180
8,28000,32500,90
8,34000,30000,270
8,2800,35000,90
8,15900,32500,180
8,31600,37500,90
8,8200,25000,90
8,17200,7500,90
8,3600,17500,270
8,34500,27500,270
8,14800,15000,270
8,24900,30000,270
8,4600,27500,90
8,39900,35000,90
8,27200,32500,270
8,1800,12500,270
8,19000,37500,90
8,25600,25000,90
8,3600,12500,90
8,18800,30000,90
8,21600,5000,270
8,11800,15000,90
8,31000,7500,270
8,28600,20000,90
1,37000,2500,0
8,17200,2500,90
8,500,22500,270
8,16200,7500,270
8,28000,0,90
8,12600,2500,270
8,30000,33000,0
8,39900,32500,90
8,14400,35000,90
8,25800,22500,270
8,20500,27500,90
8,26200,0,90
8,37000,37500,90
8,0,5000,270
8,0,25000,270
8,21000,7500,90
8,19000,7500,270
8,5400,17500,90
8,37100,40000,270
8,26400,12500,270
8,3600,30000,90
8,34200,5000,270
8,8200,35000,90
8,800,35000,270
8,14400,20000,270
8,800,40000,270
8,36600,22500,90
8,19200,12500,270
8,20000,18000,270
8,5400,37500,270
8,38800,0,90
8,2800,35000,0
8,25800,17500,90
8,32400,0,90
8,9000,17500,90
8,17400,10000,90
8,22600,35000,90
8,39900,22800,180
8,800,32500,270
8,21600,35000,180
8,15900,30000,270
8,9000,5000,270
8,2600,17500,90
8,23000,22500,270
8,21600,0,90
8,23800,5000,90
8,32000,20000,90
8,0,7500,270
8,35800,35000,90
8,14400,10000,270
8,18200,10000,270
8,37200,12500,270
8,29600,2500,270
8,1800,7500,90
8,14400,10000,90
8,25400,15000,270
8,25200,35000,90
8,16900,22800,180
8,19200,15000,90
8,30500,17500,270
8,1800,30000,270
8,38100,30000,270
8,34900,19700,0
8,39100,30000,90
8,10100,24700,0
8,28000,37500,90
8,1800,10000,90
8,33700,25300,180
8,28200,15000,270
8,10500,32500,270
8,29200,12500,270
8,37400,19500,180
8,3600,35000,270
8,8300,2500,90
8,28000,35000,270
8,20100,23200,0
8,25200,32500,270
8,22800,15000,270
8,24800,10000,90
8,3600,10000,270
8,5400,7500,270
8,1800,15000,90
8,12600,22500,270
8,30600,35000,90
8,10000,20000,0
8,27700,27500,90
8,25200,35000,270
8,33800,7500,270
8,22000,10000,90
8,11800,17500,270
8,8200,22500,90
8,32400,2500,270
1,40000,5900,180
8,3600,12500,270
8,5400,7500,180
8,29200,10000,90
8,36000,37500,270
8,35800,32500,270
8,15900,27500,270
8,16400,15000,90
8,25200,40000,270
8,28000,35000,90
8,17200,35000,0
8,28200,12500,90
8,37400,7500,90
8,11600,37500,270
8,37200,10000,90
8,25200,37500,270
8,17600,25000,180
8,28700,25000,0
8,36800,27500,90
8,33400,35000,90
8,800,15000,270
8,24800,22500,90
8,23000,20000,270
8,13600,27500,90
8,10000,35000,270
8,33000,20000,270
8,7200,7500,270
8,7200,32500,90
8,19800,5000,270
8,16400,17500,270
8,19000,37500,0
8,20800,7500,270
8,36600,5000,90
8,19700,12500,90
8,37000,2500,90
8,19800,37500,270
8,12600,5000,270
8,3600,32500,270
8,10800,15000,180
8,31000,10000,270
8,37200,12500,90
8,18700,25000,90
8,24400,2500,90
8,11800,2500,90
8,5400,2500,180
8,15900,32500,270
8,9000,17500,180
8,14400,35000,270
8,14100,17500,90
8,0,37500,270
8,17200,35000,90
8,34600,12500,90
8,34200,2500,270
8,24800,25000,270
8,6400,37500,90
8,22600,25000,90
8,18700,27500,90
8,24400,0,90
8,2800,0,90
8,21600,2500,270
8,8300,13200,90
8,9000,17500,270
8,5400,20000,90
8,21000,10000,270
8,16200,35000,270
8,37100,32500,90
8,30500,5300,180
8,21300,32500,180
8,6400,15000,90
8,19000,32500,90
8,2800,5000,90
8,6400,22500,90
8,19000,5000,90
8,13600,37500,90
8,29200,22500,270
8,20200,12500,0
8,0,2500,270
8,31200,22500,0
8,2800,2500,90
8,25800,20000,90
8,24600,27500,90
8,30600,37500,270
8,7200,22500,270
8,19800,2500,90
8,14600,12500,270
8,29400,22500,90
8,25900,27500,270
8,32400,2500,90
8,2600,27500,180
8,32300,17500,270
8,5400,10000,0
8,9000,20000,270
8,39900,37500,90
8,24800,17500,270
8,27600,15000,90
8,7200,35000,270
8,2800,22500,90
8,33800,25000,270
8,6400,7500,90
8,32800,12500,90
8,35200,15000,90
8,18000,2500,270
8,16200,37500,90
8,35800,30000,90
8,37400,15400,0
8,28000,3500,90
8,32000,22500,270
8,28700,25000,90
8,21600,35000,270
8,31000,12500,270
8,31600,37500,0
8,30500,15000,90
8,33800,10000,90
8,5400,25000,90
8,37200,15000,270
8,34300,35000,270
8,1800,27500,90
8,5400,2500,270
8,2300,22500,270
8,2600,27500,270
8,25600,7500,90
8,21600,40000,270
8,2600,20000,270
8,37300,25000,90
8,8200,37500,270
8,8200,37500,90
8,33000,17500,90
8,3600,32500,90
8,23800,7500,90
8,30000,30000,90
8,22800,27500,270
8,17400,12500,270
8,39100,25000,90
8,35200,17500,270
8,15400,2500,90
8,27600,22500,90
8,10000,32500,90
8,39900,18200,180
8,21300,32500,270
8,40000,12500,90
8,10800,2500,270
8,27600,17500,90
8,34800,20000,90
8,36000,2500,270
8,31200,22500,90
8,12600,5000,90
8,28800,40000,270
8,34600,10000,270
8,11000,35000,90
8,34400,12500,270
8,40000,10000,90
8,10000,22500,0
8,3600,40000,270
8,1800,10000,270
8,10800,30000,270
8,16200,40000,270
8,11800,37500,90
8,14400,35000,180
8,27700,17500,270
8,14400,37500,270
8,24400,37500,90
8,14400,20000,0
8,30000,15000,270
8,9000,40000,270
8,13300,30000,90
8,10000,20000,90
8,15100,25000,180
8,12600,7500,270
8,33800,5000,90
8,11800,17500,90
8,28000,2500,0
8,19800,27500,270
8,15400,0,90
8,30200,20000,270
8,30200,17500,90
8,15400,27500,90
8,3600,15000,270
8,3600,37500,90
8,37400,7500,0
8,21300,30000,270
8,6400,12500,90
8,10800,2500,180
8,24600,15000,90
8,24900,32500,90
8,17600,23200,0
